_time,#BATCH_WRITE M1_p1,#DEVICE_ERROR M1_p1,#DISABLE_DEVICE M1_p1,Average_Line_Current M1_p1,Average_Line_Current_THD M1_p1,Average_Line_to_Line_Volts M1_p1,Average_Line_to_Neutral_Volts_THD M1_p1,Average_line_to_line_volts_THD M1_p1,Average_line_to_neutral_Volts M1_p1,Channel1_Temperature M1_p1,Channel2_Temperature M1_p1,Channel3_Temperature M1_p1,Channel4_Temperature M1_p1,Current_Negative_Sequence_Unbalance_Degree M1_p1,Current_Zero_Sequence_Unbalance_Degree M1_p1,Frequency_of_Supply_Voltages M1_p1,L1_total_kvarh M1_p1,L1_total_kwh M1_p1,L2_total_kWh M1_p1,L2_total_kvarh M1_p1,L3_total_kvarh M1_p1,L3_total_kwh M1_p1,Line1_to_Line2_Volts M1_p1,Line2_to_Line3_Volts M1_p1,Line3_to_Line1_Volts M1_p1,Line_1_to_line_2_volts_THD M1_p1,Line_2_to_line_3_volts_THD M1_p1,Line_3_to_line_1_volts_THD M1_p1,Maximum_Total_System_Power_Demand M1_p1,Maximum_Total_System_Reactive_Power_Demand M1_p1,Maximum_Total_System_VA_Demand M1_p1,Neutral_Current M1_p1,Phase1_Active_Power M1_p1,Phase1_Apparent_Power M1_p1,Phase1_Current M1_p1,Phase1_Current_THD M1_p1,Phase1_L|N_volts_THD M1_p1,Phase1_Power_Factor M1_p1,Phase1_Reactive_Power M1_p1,Phase1_line_to_neutral_Volts M1_p1,Phase2_Active_Power M1_p1,Phase2_Apparent_Power M1_p1,Phase2_Current M1_p1,Phase2_Current_THD M1_p1,Phase2_L|N_volts_THD M1_p1,Phase2_Power_Factor M1_p1,Phase2_Reactive_Power M1_p1,Phase2_line_to_neutral_Volts M1_p1,Phase3_Active_Power M1_p1,Phase3_Apparent_Power M1_p1,Phase3_Current M1_p1,Phase3_Current_THD M1_p1,Phase3_L|N_volts_THD M1_p1,Phase3_Power_Factor M1_p1,Phase3_Reactive_Power M1_p1,Phase3_line_to_neutral_Volts M1_p1,Total_Active_Power M1_p1,Total_Apparent_Power M1_p1,Total_Reactive_Power M1_p1,Total_System_Power_Factor M1_p1,Total_kWh M1_p1,Voltage_Negative_Sequence_Unbalance_Degree M1_p1,Voltage_Zero_Sequence_Unbalance_Degree M1_p1
30/6/2026 15:12,1,0,0,0,0,416,0,0,240,28.1,29.2,28.2,29.9,,,49.9,0,0,0,0,0,0,417,417,416,0,0,0,0,0,0.07,0,0,0,0,0,3.21,0,0,240,0,0,0,0,3.09,0,0,240,0,0,0,0,3.06,0,0,241,0,0,0,0,0,,
30/6/2026 15:12,1,0,0,0,0,416,0,0,240,28,29.2,28.2,29.9,,,49.9,0,0,0,0,0,0,417,417,416,0,0,0,0,0,0.07,0,0,0,0,0,3.28,0,0,241,0,0,0,0,3.16,0,0,240,0,0,0,0,3.12,0,0,241,0,0,0,0,0,,
30/6/2026 15:11,1,0,0,0,0,417,0,0,240,28.1,29.2,28.2,29.9,,,49.9,0,0,0,0,0,0,417,417,416,0,0,0,0,0,0.07,0,0,0,0,0,3.31,0,0,240,0,0,0,0,3.22,0,0,240,0,0,0,0,3.18,0,0,241,0,0,0,0,0,,
30/6/2026 15:11,1,0,0,0,0,417,0,0,240,28.1,29.2,28.3,29.9,,,49.9,0,0,0,0,0,0,417,417,416,0,0,0,0,0,0.07,0,0,0,0,0,3.26,0,0,241,0,0,0,0,3.14,0,0,240,0,0,0,0,3.08,0,0,241,0,0,0,0,0,,
30/6/2026 15:10,1,0,0,0,0,417,0,0,241,28.1,29.2,28.2,29.9,,,49.9,0,0,0,0,0,0,417,417,416,0,0,0,0,0,0.07,0,0,0,0,0,3.31,0,0,241,0,0,0,0,3.2,0,0,240,0,0,0,0,3.15,0,0,241,0,0,0,0,0,,
30/6/2026 15:10,1,0,0,0,0,417,0,0,240,28.2,29.2,28.1,29.9,,,49.9,0,0,0,0,0,0,417,417,416,0,0,0,0,0,0.07,0,0,0,0,0,3.3,0,0,240,0,0,0,0,3.17,0,0,240,0,0,0,0,3.13,0,0,241,0,0,0,0,0,,
30/6/2026 15:09,1,0,0,0,0,417,0,0,241,28.1,29.2,28.2,29.9,,,49.9,0,0,0,0,0,0,417,417,416,0,0,0,0,0,0.07,0,0,0,0,0,3.15,0,0,241,0,0,0,0,3.04,0,0,241,0,0,0,0,2.99,0,0,241,0,0,0,0,0,,
30/6/2026 15:09,1,0,0,0,0,417,0,0,241,28.1,29.2,28.2,29.9,,,49.9,0,0,0,0,0,0,417,417,416,0,0,0,0,0,0.07,0,0,0,0,0,3.25,0,0,240,0,0,0,0,3.15,0,0,240,0,0,0,0,3.11,0,0,241,0,0,0,0,0,,
30/6/2026 15:08,1,0,0,0,0,417,0,0,241,28.1,29.2,28.2,29.9,,,49.9,0,0,0,0,0,0,417,417,416,0,0,0,0,0,0.07,0,0,0,0,0,3.23,0,0,241,0,0,0,0,3.11,0,0,240,0,0,0,0,3.06,0,0,241,0,0,0,0,0,,
30/6/2026 15:08,1,0,0,0,0,417,0,0,240,28.1,29.2,28.2,29.9,,,49.9,0,0,0,0,0,0,417,417,416,0,0,0,0,0,0.07,0,0,0,0,0,3.33,0,0,241,0,0,0,0,3.2,0,0,240,0,0,0,0,3.16,0,0,241,0,0,0,0,0,,
30/6/2026 15:07,1,0,0,0,0,417,0,0,240,28,29.2,28.2,29.9,,,49.9,0,0,0,0,0,0,417,417,416,0,0,0,0,0,0.07,0,0,0,0,0,3.29,0,0,240,0,0,0,0,3.18,0,0,240,0,0,0,0,3.16,0,0,241,0,0,0,0,0,,
30/6/2026 15:07,1,0,0,0,0,417,0,0,241,28.1,29.2,28.2,29.8,,,49.9,0,0,0,0,0,0,417,417,416,0,0,0,0,0,0.07,0,0,0,0,0,3.22,0,0,241,0,0,0,0,3.11,0,0,240,0,0,0,0,3.06,0,0,241,0,0,0,0,0,,
30/6/2026 15:06,1,0,0,0,0,417,0,0,241,28.1,29.2,28.2,29.9,,,49.9,0,0,0,0,0,0,417,417,416,0,0,0,0,0,0.07,0,0,0,0,0,3.28,0,0,241,0,0,0,0,3.17,0,0,240,0,0,0,0,3.13,0,0,241,0,0,0,0,0,,
30/6/2026 15:06,1,0,0,0,0,417,0,0,241,28.1,29.2,28.2,29.9,,,49.9,0,0,0,0,0,0,417,417,416,0,0,0,0,0,0.07,0,0,0,0,0,3.27,0,0,241,0,0,0,0,3.15,0,0,240,0,0,0,0,3.11,0,0,240,0,0,0,0,0,,
30/6/2026 15:05,1,0,0,0,0,417,0,0,241,28.1,29.2,28.2,29.9,,,49.9,0,0,0,0,0,0,417,417,416,0,0,0,0,0,0.07,0,0,0,0,0,3.23,0,0,241,0,0,0,0,3.12,0,0,240,0,0,0,0,3.07,0,0,241,0,0,0,0,0,,
30/6/2026 15:05,1,0,0,0,0,417,0,0,241,28.1,29.2,28.1,29.9,,,49.9,0,0,0,0,0,0,417,417,416,0,0,0,0,0,0.07,0,0,0,0,0,3.24,0,0,241,0,0,0,0,3.14,0,0,240,0,0,0,0,3.08,0,0,241,0,0,0,0,0,,
30/6/2026 15:04,1,0,0,0,0,417,0,0,241,28.1,29.2,28.2,29.9,,,49.9,0,0,0,0,0,0,417,417,416,0,0,0,0,0,0.07,0,0,0,0,0,3.21,0,0,241,0,0,0,0,3.1,0,0,240,0,0,0,0,3.04,0,0,241,0,0,0,0,0,,
30/6/2026 15:04,1,0,0,0,0,417,0,0,241,28.1,29.2,28.2,29.9,,,49.9,0,0,0,0,0,0,417,417,416,0,0,0,0,0,0.07,0,0,0,0,0,3.27,0,0,240,0,0,0,0,3.16,0,0,240,0,0,0,0,3.1,0,0,241,0,0,0,0,0,,
30/6/2026 15:03,1,0,0,0,0,417,0,0,240,28.1,29.2,28.2,29.9,,,49.9,0,0,0,0,0,0,417,417,416,0,0,0,0,0,0.07,0,0,0,0,0,3.23,0,0,240,0,0,0,0,3.12,0,0,240,0,0,0,0,3.08,0,0,241,0,0,0,0,0,,
30/6/2026 15:03,1,0,0,0,0,416,0,0,240,28,29.2,28.1,29.8,,,49.9,0,0,0,0,0,0,417,417,416,0,0,0,0,0,0.07,0,0,0,0,0,3.25,0,0,240,0,0,0,0,3.13,0,0,240,0,0,0,0,3.09,0,0,241,0,0,0,0,0,,
30/6/2026 15:02,1,0,0,0,0,417,0,0,240,28.1,29.2,28.2,29.9,,,49.9,0,0,0,0,0,0,417,417,416,0,0,0,0,0,0.07,0,0,0,0,0,3.28,0,0,240,0,0,0,0,3.16,0,0,240,0,0,0,0,3.1,0,0,241,0,0,0,0,0,,
30/6/2026 15:02,1,0,0,0,0,416,0,0,240,28.1,29.2,28.2,29.9,,,49.9,0,0,0,0,0,0,417,417,416,0,0,0,0,0,0.07,0,0,0,0,0,3.25,0,0,240,0,0,0,0,3.15,0,0,240,0,0,0,0,3.11,0,0,241,0,0,0,0,0,,
30/6/2026 15:01,1,0,0,0,0,417,0,0,240,28.1,29.2,28.1,29.8,,,49.9,0,0,0,0,0,0,417,417,416,0,0,0,0,0,0.07,0,0,0,0,0,3.24,0,0,240,0,0,0,0,3.12,0,0,240,0,0,0,0,3.08,0,0,241,0,0,0,0,0,,
30/6/2026 15:01,1,0,0,0,0,417,0,0,240,28.1,29.2,28.2,29.8,,,49.9,0,0,0,0,0,0,417,417,416,0,0,0,0,0,0.07,0,0,0,0,0,3.23,0,0,240,0,0,0,0,3.09,0,0,240,0,0,0,0,3.06,0,0,241,0,0,0,0,0,,
30/6/2026 15:00,1,0,0,0,0,416,0,0,240,28.1,29.2,28.2,29.8,,,49.9,0,0,0,0,0,0,417,417,416,0,0,0,0,0,0.07,0,0,0,0,0,3.3,0,0,240,0,0,0,0,3.18,0,0,240,0,0,0,0,3.15,0,0,241,0,0,0,0,0,,
30/6/2026 15:00,1,0,0,0,0,417,0,0,241,28.1,29.2,28.2,29.8,,,49.9,0,0,0,0,0,0,417,417,416,0,0,0,0,0,0.07,0,0,0,0,0,3.23,0,0,240,0,0,0,0,3.1,0,0,240,0,0,0,0,3.07,0,0,241,0,0,0,0,0,,
30/6/2026 14:59,1,0,0,0,0,417,0,0,240,28.1,29.2,28.2,29.9,,,49.9,0,0,0,0,0,0,417,417,416,0,0,0,0,0,0.07,0,0,0,0,0,3.23,0,0,241,0,0,0,0,3.11,0,0,241,0,0,0,0,3.07,0,0,241,0,0,0,0,0,,
30/6/2026 14:59,1,0,0,0,0,417,0,0,241,28.1,29.2,28.2,29.8,,,49.9,0,0,0,0,0,0,417,417,416,0,0,0,0,0,0.07,0,0,0,0,0,3.19,0,0,241,0,0,0,0,3.09,0,0,240,0,0,0,0,3.05,0,0,241,0,0,0,0,0,,
30/6/2026 14:58,1,0,0,0,0,417,0,0,240,28,29.2,28.2,29.9,,,49.9,0,0,0,0,0,0,417,417,416,0,0,0,0,0,0.07,0,0,0,0,0,3.27,0,0,241,0,0,0,0,3.16,0,0,240,0,0,0,0,3.12,0,0,241,0,0,0,0,0,,
30/6/2026 14:58,1,0,0,0,0,417,0,0,241,28,29.2,28.1,29.8,,,50,0,0,0,0,0,0,417,417,416,0,0,0,0,0,0.07,0,0,0,0,0,3.28,0,0,241,0,0,0,0,3.19,0,0,240,0,0,0,0,3.11,0,0,241,0,0,0,0,0,,
30/6/2026 14:57,1,0,0,0,0,417,0,0,241,28.1,29.1,28.2,29.8,,,49.9,0,0,0,0,0,0,417,417,416,0,0,0,0,0,0.07,0,0,0,0,0,3.2,0,0,241,0,0,0,0,3.1,0,0,240,0,0,0,0,3.06,0,0,241,0,0,0,0,0,,
30/6/2026 14:57,1,0,0,0,0,417,0,0,241,28,29.2,28.2,29.8,,,49.9,0,0,0,0,0,0,417,417,416,0,0,0,0,0,0.07,0,0,0,0,0,3.22,0,0,241,0,0,0,0,3.12,0,0,240,0,0,0,0,3.07,0,0,241,0,0,0,0,0,,
30/6/2026 14:56,1,0,0,0,0,417,0,0,240,28.1,29.2,28.1,29.8,,,49.9,0,0,0,0,0,0,417,417,416,0,0,0,0,0,0.07,0,0,0,0,0,3.28,0,0,241,0,0,0,0,3.17,0,0,240,0,0,0,0,3.13,0,0,241,0,0,0,0,0,,
30/6/2026 14:56,1,0,0,0,0,417,0,0,240,28.1,29.2,28.1,29.9,,,49.9,0,0,0,0,0,0,417,417,416,0,0,0,0,0,0.07,0,0,0,0,0,3.25,0,0,240,0,0,0,0,3.16,0,0,240,0,0,0,0,3.11,0,0,240,0,0,0,0,0,,
30/6/2026 14:55,1,0,0,0,0,416,0,0,240,28.1,29.2,28.2,29.8,,,49.9,0,0,0,0,0,0,417,417,416,0,0,0,0,0,0.07,0,0,0,0,0,3.27,0,0,241,0,0,0,0,3.19,0,0,240,0,0,0,0,3.11,0,0,240,0,0,0,0,0,,
30/6/2026 14:55,1,0,0,0,0,417,0,0,241,28,29.2,28.2,29.8,,,49.9,0,0,0,0,0,0,417,417,416,0,0,0,0,0,0.07,0,0,0,0,0,3.26,0,0,241,0,0,0,0,3.15,0,0,240,0,0,0,0,3.08,0,0,241,0,0,0,0,0,,
30/6/2026 14:54,1,0,0,0,0,417,0,0,241,28.1,29.2,28.1,29.8,,,49.9,0,0,0,0,0,0,417,417,416,0,0,0,0,0,0.07,0,0,0,0,0,3.27,0,0,241,0,0,0,0,3.18,0,0,240,0,0,0,0,3.12,0,0,241,0,0,0,0,0,,
30/6/2026 14:54,1,0,0,0,0,417,0,0,241,28,29.2,28.2,29.8,,,50,0,0,0,0,0,0,417,417,416,0,0,0,0,0,0.07,0,0,0,0,0,3.23,0,0,241,0,0,0,0,3.13,0,0,240,0,0,0,0,3.08,0,0,241,0,0,0,0,0,,
30/6/2026 14:53,1,0,0,0,0,417,0,0,240,28.1,29.2,28.2,29.8,,,49.9,0,0,0,0,0,0,417,417,416,0,0,0,0,0,0.07,0,0,0,0,0,3.22,0,0,241,0,0,0,0,3.12,0,0,240,0,0,0,0,3.06,0,0,241,0,0,0,0,0,,
30/6/2026 14:53,1,0,0,0,0,417,0,0,241,28.1,29.2,28.2,29.8,,,49.9,0,0,0,0,0,0,417,417,416,0,0,0,0,0,0.07,0,0,0,0,0,3.23,0,0,241,0,0,0,0,3.13,0,0,240,0,0,0,0,3.06,0,0,241,0,0,0,0,0,,
30/6/2026 14:52,1,0,0,0,0,417,0,0,241,28.1,29.1,28.2,29.8,,,49.9,0,0,0,0,0,0,417,417,416,0,0,0,0,0,0.07,0,0,0,0,0,3.3,0,0,241,0,0,0,0,3.2,0,0,240,0,0,0,0,3.16,0,0,241,0,0,0,0,0,,
30/6/2026 14:52,1,0,0,0,0,417,0,0,241,28,29.1,28.2,29.8,,,49.9,0,0,0,0,0,0,417,417,416,0,0,0,0,0,0.07,0,0,0,0,0,3.32,0,0,241,0,0,0,0,3.21,0,0,241,0,0,0,0,3.18,0,0,241,0,0,0,0,0,,
30/6/2026 14:51,1,0,0,0,0,417,0,0,240,28.1,29.2,28.2,29.8,,,50,0,0,0,0,0,0,417,417,416,0,0,0,0,0,0.07,0,0,0,0,0,3.17,0,0,241,0,0,0,0,3.07,0,0,240,0,0,0,0,3.03,0,0,241,0,0,0,0,0,,
30/6/2026 14:51,1,0,0,0,0,417,0,0,241,28,29.2,28.1,29.8,,,49.9,0,0,0,0,0,0,417,417,416,0,0,0,0,0,0.07,0,0,0,0,0,3.22,0,0,241,0,0,0,0,3.09,0,0,240,0,0,0,0,3.06,0,0,241,0,0,0,0,0,,
30/6/2026 14:50,1,0,0,0,0,417,0,0,241,28,29.1,28.2,29.8,,,49.9,0,0,0,0,0,0,417,417,416,0,0,0,0,0,0.07,0,0,0,0,0,3.29,0,0,241,0,0,0,0,3.18,0,0,240,0,0,0,0,3.14,0,0,241,0,0,0,0,0,,
30/6/2026 14:50,1,0,0,0,0,417,0,0,241,28,29.2,28.1,29.8,,,49.9,0,0,0,0,0,0,417,417,416,0,0,0,0,0,0.07,0,0,0,0,0,3.19,0,0,241,0,0,0,0,3.11,0,0,241,0,0,0,0,3.03,0,0,241,0,0,0,0,0,,
30/6/2026 14:49,1,0,0,0,0,417,0,0,241,28.1,29.2,28.2,29.8,,,49.9,0,0,0,0,0,0,417,417,416,0,0,0,0,0,0.07,0,0,0,0,0,3.2,0,0,241,0,0,0,0,3.09,0,0,240,0,0,0,0,3.05,0,0,241,0,0,0,0,0,,
30/6/2026 14:49,1,0,0,0,0,417,0,0,241,28.1,29.2,28.2,29.8,,,50,0,0,0,0,0,0,417,417,416,0,0,0,0,0,0.07,0,0,0,0,0,3.18,0,0,241,0,0,0,0,3.07,0,0,240,0,0,0,0,3.02,0,0,241,0,0,0,0,0,,
30/6/2026 14:48,1,0,0,0,0,417,0,0,241,28,29.2,28.1,29.8,,,49.9,0,0,0,0,0,0,417,417,416,0,0,0,0,0,0.07,0,0,0,0,0,3.19,0,0,241,0,0,0,0,3.1,0,0,240,0,0,0,0,3.05,0,0,241,0,0,0,0,0,,
30/6/2026 14:48,1,0,0,0,0,417,0,0,241,28,29.1,28.1,29.8,,,49.9,0,0,0,0,0,0,417,417,416,0,0,0,0,0,0.07,0,0,0,0,0,3.26,0,0,241,0,0,0,0,3.14,0,0,240,0,0,0,0,3.09,0,0,241,0,0,0,0,0,,
30/6/2026 14:47,1,0,0,0,0,416,0,0,240,28,29.1,28.1,29.8,,,49.9,0,0,0,0,0,0,417,417,416,0,0,0,0,0,0.07,0,0,0,0,0,3.27,0,0,241,0,0,0,0,3.17,0,0,240,0,0,0,0,3.13,0,0,241,0,0,0,0,0,,
30/6/2026 14:47,1,0,0,0,0,417,0,0,240,28,29.1,28.1,29.8,,,49.9,0,0,0,0,0,0,417,417,416,0,0,0,0,0,0.07,0,0,0,0,0,3.19,0,0,241,0,0,0,0,3.08,0,0,240,0,0,0,0,3.03,0,0,241,0,0,0,0,0,,
30/6/2026 14:46,1,0,0,0,0,417,0,0,241,28,29.2,28.1,29.8,,,49.9,0,0,0,0,0,0,417,417,416,0,0,0,0,0,0.07,0,0,0,0,0,3.28,0,0,241,0,0,0,0,3.17,0,0,240,0,0,0,0,3.14,0,0,241,0,0,0,0,0,,
30/6/2026 14:46,1,0,0,0,0,417,0,0,241,28,29.1,28.2,29.8,,,49.9,0,0,0,0,0,0,417,417,416,0,0,0,0,0,0.07,0,0,0,0,0,3.25,0,0,241,0,0,0,0,3.15,0,0,240,0,0,0,0,3.11,0,0,241,0,0,0,0,0,,
30/6/2026 14:45,1,0,0,0,0,417,0,0,241,28,29.1,28.1,29.8,,,49.9,0,0,0,0,0,0,417,417,416,0,0,0,0,0,0.07,0,0,0,0,0,3.24,0,0,241,0,0,0,0,3.12,0,0,241,0,0,0,0,3.09,0,0,241,0,0,0,0,0,,
30/6/2026 14:45,1,0,0,0,0,417,0,0,240,28.1,29.2,28.2,29.8,,,49.9,0,0,0,0,0,0,417,417,416,0,0,0,0,0,0.07,0,0,0,0,0,3.15,0,0,241,0,0,0,0,3.05,0,0,240,0,0,0,0,3,0,0,241,0,0,0,0,0,,
30/6/2026 14:44,1,0,0,0,0,417,0,0,241,28,29.1,28.2,29.8,,,49.9,0,0,0,0,0,0,417,417,416,0,0,0,0,0,0.07,0,0,0,0,0,3.14,0,0,241,0,0,0,0,3.03,0,0,240,0,0,0,0,2.98,0,0,241,0,0,0,0,0,,
30/6/2026 14:44,1,0,0,0,0,417,0,0,240,28.1,29.1,28.1,29.8,,,49.9,0,0,0,0,0,0,417,417,416,0,0,0,0,0,0.07,0,0,0,0,0,3.25,0,0,241,0,0,0,0,3.15,0,0,240,0,0,0,0,3.11,0,0,241,0,0,0,0,0,,
30/6/2026 14:43,1,0,0,0,0,417,0,0,241,27.9,29.1,28.1,29.8,,,49.9,0,0,0,0,0,0,417,417,416,0,0,0,0,0,0.07,0,0,0,0,0,3.17,0,0,241,0,0,0,0,3.06,0,0,240,0,0,0,0,3.02,0,0,241,0,0,0,0,0,,
30/6/2026 14:43,1,0,0,0,0,417,0,0,241,28,29.1,28.1,29.8,,,49.9,0,0,0,0,0,0,417,417,416,0,0,0,0,0,0.07,0,0,0,0,0,3.24,0,0,241,0,0,0,0,3.13,0,0,240,0,0,0,0,3.08,0,0,241,0,0,0,0,0,,
30/6/2026 14:42,1,0,0,0,0,417,0,0,241,28,29.1,28.1,29.8,,,50,0,0,0,0,0,0,417,417,416,0,0,0,0,0,0.07,0,0,0,0,0,3.23,0,0,241,0,0,0,0,3.11,0,0,240,0,0,0,0,3.07,0,0,241,0,0,0,0,0,,
30/6/2026 14:42,1,0,0,0,0,417,0,0,241,28,29.1,28.1,29.8,,,50,0,0,0,0,0,0,417,417,416,0,0,0,0,0,0.07,0,0,0,0,0,3.19,0,0,241,0,0,0,0,3.1,0,0,240,0,0,0,0,3.04,0,0,241,0,0,0,0,0,,
30/6/2026 14:41,1,0,0,0,0,416,0,0,240,28.1,29.1,28.1,29.8,,,49.9,0,0,0,0,0,0,417,417,416,0,0,0,0,0,0.07,0,0,0,0,0,3.32,0,0,240,0,0,0,0,3.22,0,0,240,0,0,0,0,3.17,0,0,241,0,0,0,0,0,,
30/6/2026 14:41,1,0,0,0,0,417,0,0,240,28,29.1,28.2,29.8,,,49.9,0,0,0,0,0,0,417,417,416,0,0,0,0,0,0.07,0,0,0,0,0,3.32,0,0,241,0,0,0,0,3.19,0,0,240,0,0,0,0,3.15,0,0,241,0,0,0,0,0,,
30/6/2026 14:40,1,0,0,0,0,417,0,0,240,28,29.1,28.1,29.8,,,49.9,0,0,0,0,0,0,417,417,416,0,0,0,0,0,0.07,0,0,0,0,0,3.27,0,0,241,0,0,0,0,3.16,0,0,240,0,0,0,0,3.11,0,0,240,0,0,0,0,0,,
30/6/2026 14:40,1,0,0,0,0,417,0,0,240,28,29.1,28.1,29.8,,,49.9,0,0,0,0,0,0,417,417,416,0,0,0,0,0,0.07,0,0,0,0,0,3.21,0,0,241,0,0,0,0,3.1,0,0,240,0,0,0,0,3.07,0,0,241,0,0,0,0,0,,
30/6/2026 14:39,1,0,0,0,0,417,0,0,240,28,29.1,28.1,29.8,,,49.9,0,0,0,0,0,0,417,417,416,0,0,0,0,0,0.07,0,0,0,0,0,3.24,0,0,241,0,0,0,0,3.11,0,0,240,0,0,0,0,3.08,0,0,241,0,0,0,0,0,,
30/6/2026 14:39,1,0,0,0,0,417,0,0,240,28.1,29.1,28.1,29.8,,,49.9,0,0,0,0,0,0,417,417,416,0,0,0,0,0,0.07,0,0,0,0,0,3.25,0,0,241,0,0,0,0,3.13,0,0,240,0,0,0,0,3.09,0,0,241,0,0,0,0,0,,
30/6/2026 14:38,1,0,0,0,0,417,0,0,241,28,29.1,28.1,29.8,,,49.9,0,0,0,0,0,0,417,417,416,0,0,0,0,0,0.07,0,0,0,0,0,3.26,0,0,241,0,0,0,0,3.13,0,0,240,0,0,0,0,3.09,0,0,241,0,0,0,0,0,,
30/6/2026 14:38,1,0,0,0,0,416,0,0,240,28,29.1,28.1,29.8,,,49.9,0,0,0,0,0,0,417,417,416,0,0,0,0,0,0.07,0,0,0,0,0,3.27,0,0,241,0,0,0,0,3.16,0,0,240,0,0,0,0,3.11,0,0,241,0,0,0,0,0,,
30/6/2026 14:37,1,0,0,0,0,416,0,0,240,28,29.1,28.1,29.8,,,49.9,0,0,0,0,0,0,417,417,416,0,0,0,0,0,0.07,0,0,0,0,0,3.28,0,0,241,0,0,0,0,3.17,0,0,240,0,0,0,0,3.13,0,0,241,0,0,0,0,0,,
30/6/2026 14:37,1,0,0,0,0,416,0,0,240,28,29.1,28.1,29.8,,,49.9,0,0,0,0,0,0,417,417,416,0,0,0,0,0,0.07,0,0,0,0,0,3.3,0,0,241,0,0,0,0,3.18,0,0,240,0,0,0,0,3.14,0,0,241,0,0,0,0,0,,
30/6/2026 14:36,1,0,0,0,0,417,0,0,241,28.1,29.1,28.1,29.8,,,50,0,0,0,0,0,0,417,417,416,0,0,0,0,0,0.07,0,0,0,0,0,3.23,0,0,241,0,0,0,0,3.1,0,0,240,0,0,0,0,3.06,0,0,240,0,0,0,0,0,,
30/6/2026 14:36,1,0,0,0,0,417,0,0,241,28,29.1,28.2,29.8,,,49.9,0,0,0,0,0,0,417,417,416,0,0,0,0,0,0.07,0,0,0,0,0,3.2,0,0,241,0,0,0,0,3.09,0,0,240,0,0,0,0,3.03,0,0,241,0,0,0,0,0,,
30/6/2026 14:35,1,0,0,0,0,417,0,0,240,28,29.1,28.1,29.8,,,50,0,0,0,0,0,0,417,417,416,0,0,0,0,0,0.07,0,0,0,0,0,3.23,0,0,241,0,0,0,0,3.11,0,0,240,0,0,0,0,3.06,0,0,241,0,0,0,0,0,,
30/6/2026 14:35,1,0,0,0,0,416,0,0,240,28,29.1,28.1,29.8,,,50,0,0,0,0,0,0,417,417,416,0,0,0,0,0,0.07,0,0,0,0,0,3.18,0,0,241,0,0,0,0,3.07,0,0,240,0,0,0,0,3.02,0,0,241,0,0,0,0,0,,
30/6/2026 14:34,1,0,0,0,0,417,0,0,240,28,29.1,28.1,29.8,,,49.9,0,0,0,0,0,0,417,417,416,0,0,0,0,0,0.07,0,0,0,0,0,3.16,0,0,241,0,0,0,0,3.05,0,0,240,0,0,0,0,3,0,0,240,0,0,0,0,0,,
30/6/2026 14:34,1,0,0,0,0,417,0,0,241,28,29.1,28.2,29.8,,,50,0,0,0,0,0,0,416,417,416,0,0,0,0,0,0.07,0,0,0,0,0,3.26,0,0,240,0,0,0,0,3.15,0,0,240,0,0,0,0,3.09,0,0,240,0,0,0,0,0,,
30/6/2026 14:33,1,0,0,0,0,417,0,0,240,28,29.1,28.1,29.8,,,49.9,0,0,0,0,0,0,417,417,416,0,0,0,0,0,0.07,0,0,0,0,0,3.31,0,0,241,0,0,0,0,3.19,0,0,240,0,0,0,0,3.12,0,0,241,0,0,0,0,0,,
30/6/2026 14:33,1,0,0,0,0,416,0,0,240,28,29.1,28.1,29.8,,,50,0,0,0,0,0,0,417,417,416,0,0,0,0,0,0.07,0,0,0,0,0,3.25,0,0,241,0,0,0,0,3.12,0,0,240,0,0,0,0,3.08,0,0,241,0,0,0,0,0,,
30/6/2026 14:32,1,0,0,0,0,416,0,0,240,28,29.1,28.1,29.8,,,49.9,0,0,0,0,0,0,417,417,416,0,0,0,0,0,0.07,0,0,0,0,0,3.29,0,0,241,0,0,0,0,3.18,0,0,240,0,0,0,0,3.14,0,0,240,0,0,0,0,0,,
30/6/2026 14:32,1,0,0,0,0,417,0,0,240,28,29.1,28.2,29.8,,,49.9,0,0,0,0,0,0,417,417,416,0,0,0,0,0,0.07,0,0,0,0,0,3.22,0,0,241,0,0,0,0,3.15,0,0,240,0,0,0,0,3.09,0,0,241,0,0,0,0,0,,
30/6/2026 14:31,1,0,0,0,0,417,0,0,240,28,29.1,28.1,29.8,,,50,0,0,0,0,0,0,417,417,416,0,0,0,0,0,0.07,0,0,0,0,0,3.25,0,0,241,0,0,0,0,3.19,0,0,240,0,0,0,0,3.13,0,0,240,0,0,0,0,0,,
30/6/2026 14:31,1,0,0,0,0,417,0,0,241,28,29.1,28.1,29.8,,,49.9,0,0,0,0,0,0,417,417,416,0,0,0,0,0,0.07,0,0,0,0,0,3.22,0,0,241,0,0,0,0,3.15,0,0,240,0,0,0,0,3.09,0,0,240,0,0,0,0,0,,
30/6/2026 14:30,1,0,0,0,0,416,0,0,240,28.1,29.1,28.1,29.8,,,50,0,0,0,0,0,0,416,417,416,0,0,0,0,0,0.07,0,0,0,0,0,3.18,0,0,241,0,0,0,0,3.1,0,0,240,0,0,0,0,3.05,0,0,240,0,0,0,0,0,,
