time,temperature,voltage,current,chemistry,dataset
377.0,36.055,4.0403,1.426,LMO-LNO,SNL_LMO-LNO_50SOC_b
378.0,35.859,4.0341,1.476,LMO-LNO,SNL_LMO-LNO_50SOC_b
379.0,35.178,4.0333,1.488,LMO-LNO,SNL_LMO-LNO_50SOC_b
380.0,35.823,4.0378,1.475,LMO-LNO,SNL_LMO-LNO_50SOC_b
381.0,35.854,4.0337,1.505,LMO-LNO,SNL_LMO-LNO_50SOC_b
382.0,35.169,4.0314,1.463,LMO-LNO,SNL_LMO-LNO_50SOC_b
383.0,35.46,4.0368,1.445,LMO-LNO,SNL_LMO-LNO_50SOC_b
384.0,35.535,4.036,1.533,LMO-LNO,SNL_LMO-LNO_50SOC_b
385.0,35.134,4.0347,1.524,LMO-LNO,SNL_LMO-LNO_50SOC_b
386.0,35.654,4.0382,1.576,LMO-LNO,SNL_LMO-LNO_50SOC_b
387.0,35.97,4.0319,1.455,LMO-LNO,SNL_LMO-LNO_50SOC_b
388.0,35.968,4.0344,1.547,LMO-LNO,SNL_LMO-LNO_50SOC_b
389.0,35.624,4.0352,1.411,LMO-LNO,SNL_LMO-LNO_50SOC_b
390.0,36.088,4.0312,1.483,LMO-LNO,SNL_LMO-LNO_50SOC_b
391.0,36.798,4.0329,1.427,LMO-LNO,SNL_LMO-LNO_50SOC_b
392.0,35.717,4.0323,1.469,LMO-LNO,SNL_LMO-LNO_50SOC_b
393.0,36.143,4.0306,1.54,LMO-LNO,SNL_LMO-LNO_50SOC_b
394.0,36.378,4.0342,1.424,LMO-LNO,SNL_LMO-LNO_50SOC_b
395.0,36.691,4.0318,1.516,LMO-LNO,SNL_LMO-LNO_50SOC_b
396.0,36.561,4.0326,1.549,LMO-LNO,SNL_LMO-LNO_50SOC_b
397.0,35.754,4.0319,1.509,LMO-LNO,SNL_LMO-LNO_50SOC_b
398.0,36.135,4.0327,1.462,LMO-LNO,SNL_LMO-LNO_50SOC_b
399.0,36.637,4.0264,1.487,LMO-LNO,SNL_LMO-LNO_50SOC_b
400.0,36.443,4.0269,1.533,LMO-LNO,SNL_LMO-LNO_50SOC_b
401.0,35.934,4.0297,1.419,LMO-LNO,SNL_LMO-LNO_50SOC_b
402.0,36.964,4.0278,1.474,LMO-LNO,SNL_LMO-LNO_50SOC_b
403.0,36.48,4.0299,1.48,LMO-LNO,SNL_LMO-LNO_50SOC_b
404.0,36.418,4.0322,1.445,LMO-LNO,SNL_LMO-LNO_50SOC_b
405.0,35.969,4.0301,1.455,LMO-LNO,SNL_LMO-LNO_50SOC_b
406.0,36.478,4.0305,1.491,LMO-LNO,SNL_LMO-LNO_50SOC_b
407.0,36.466,4.0281,1.601,LMO-LNO,SNL_LMO-LNO_50SOC_b
408.0,36.396,4.0263,1.559,LMO-LNO,SNL_LMO-LNO_50SOC_b
409.0,36.954,4.0283,1.501,LMO-LNO,SNL_LMO-LNO_50SOC_b
410.0,36.282,4.0276,1.45,LMO-LNO,SNL_LMO-LNO_50SOC_b
411.0,36.219,4.0267,1.457,LMO-LNO,SNL_LMO-LNO_50SOC_b
412.0,35.858,4.0263,1.521,LMO-LNO,SNL_LMO-LNO_50SOC_b
413.0,36.517,4.0251,1.493,LMO-LNO,SNL_LMO-LNO_50SOC_b
414.0,37.265,4.0252,1.485,LMO-LNO,SNL_LMO-LNO_50SOC_b
415.0,37.318,4.0244,1.409,LMO-LNO,SNL_LMO-LNO_50SOC_b
416.0,36.65,4.0288,1.462,LMO-LNO,SNL_LMO-LNO_50SOC_b
417.0,36.783,4.0248,1.531,LMO-LNO,SNL_LMO-LNO_50SOC_b
418.0,36.731,4.0264,1.501,LMO-LNO,SNL_LMO-LNO_50SOC_b
419.0,36.621,4.0238,1.45,LMO-LNO,SNL_LMO-LNO_50SOC_b
420.0,37.189,4.0227,1.533,LMO-LNO,SNL_LMO-LNO_50SOC_b
421.0,36.921,4.0268,1.443,LMO-LNO,SNL_LMO-LNO_50SOC_b
422.0,36.378,4.0229,1.547,LMO-LNO,SNL_LMO-LNO_50SOC_b
423.0,36.75,4.0263,1.571,LMO-LNO,SNL_LMO-LNO_50SOC_b
424.0,36.305,4.0211,1.486,LMO-LNO,SNL_LMO-LNO_50SOC_b
425.0,37.117,4.0234,1.441,LMO-LNO,SNL_LMO-LNO_50SOC_b
426.0,36.311,4.0246,1.516,LMO-LNO,SNL_LMO-LNO_50SOC_b
427.0,37.212,4.0193,1.5,LMO-LNO,SNL_LMO-LNO_50SOC_b
428.0,37.067,4.0239,1.579,LMO-LNO,SNL_LMO-LNO_50SOC_b
429.0,37.023,4.0191,1.475,LMO-LNO,SNL_LMO-LNO_50SOC_b
430.0,37.312,4.0236,1.527,LMO-LNO,SNL_LMO-LNO_50SOC_b
431.0,37.393,4.0234,1.582,LMO-LNO,SNL_LMO-LNO_50SOC_b
432.0,37.31,4.0223,1.513,LMO-LNO,SNL_LMO-LNO_50SOC_b
433.0,36.7,4.022,1.56,LMO-LNO,SNL_LMO-LNO_50SOC_b
434.0,37.09,4.0197,1.464,LMO-LNO,SNL_LMO-LNO_50SOC_b
435.0,36.961,4.0181,1.495,LMO-LNO,SNL_LMO-LNO_50SOC_b
436.0,37.56,4.0238,1.575,LMO-LNO,SNL_LMO-LNO_50SOC_b
437.0,37.346,4.0167,1.449,LMO-LNO,SNL_LMO-LNO_50SOC_b
438.0,36.936,4.0173,1.529,LMO-LNO,SNL_LMO-LNO_50SOC_b
439.0,37.265,4.0189,1.476,LMO-LNO,SNL_LMO-LNO_50SOC_b
440.0,37.318,4.0153,1.464,LMO-LNO,SNL_LMO-LNO_50SOC_b
441.0,37.329,4.02,1.535,LMO-LNO,SNL_LMO-LNO_50SOC_b
442.0,36.815,4.0173,1.435,LMO-LNO,SNL_LMO-LNO_50SOC_b
443.0,37.46,4.0167,1.544,LMO-LNO,SNL_LMO-LNO_50SOC_b
444.0,38.047,4.0147,1.536,LMO-LNO,SNL_LMO-LNO_50SOC_b
445.0,37.66,4.0128,1.436,LMO-LNO,SNL_LMO-LNO_50SOC_b
446.0,37.706,4.018,1.472,LMO-LNO,SNL_LMO-LNO_50SOC_b
447.0,37.46,4.0138,1.507,LMO-LNO,SNL_LMO-LNO_50SOC_b
448.0,37.203,4.0166,1.46,LMO-LNO,SNL_LMO-LNO_50SOC_b
449.0,38.089,4.016,1.454,LMO-LNO,SNL_LMO-LNO_50SOC_b
450.0,37.496,4.014,1.476,LMO-LNO,SNL_LMO-LNO_50SOC_b
451.0,37.493,4.0152,1.553,LMO-LNO,SNL_LMO-LNO_50SOC_b
452.0,37.347,4.0157,1.456,LMO-LNO,SNL_LMO-LNO_50SOC_b
453.0,37.339,4.0154,1.527,LMO-LNO,SNL_LMO-LNO_50SOC_b
454.0,37.718,4.0166,1.46,LMO-LNO,SNL_LMO-LNO_50SOC_b
455.0,38.019,4.0173,1.535,LMO-LNO,SNL_LMO-LNO_50SOC_b
456.0,37.423,4.0118,1.513,LMO-LNO,SNL_LMO-LNO_50SOC_b
457.0,36.972,4.0125,1.527,LMO-LNO,SNL_LMO-LNO_50SOC_b
458.0,38.098,4.0133,1.53,LMO-LNO,SNL_LMO-LNO_50SOC_b
459.0,38.058,4.0137,1.538,LMO-LNO,SNL_LMO-LNO_50SOC_b
460.0,37.707,4.0075,1.555,LMO-LNO,SNL_LMO-LNO_50SOC_b
461.0,37.648,4.0118,1.547,LMO-LNO,SNL_LMO-LNO_50SOC_b
462.0,37.756,4.0089,1.491,LMO-LNO,SNL_LMO-LNO_50SOC_b
463.0,38.113,4.0119,1.499,LMO-LNO,SNL_LMO-LNO_50SOC_b
464.0,37.453,4.0096,1.52,LMO-LNO,SNL_LMO-LNO_50SOC_b
465.0,37.879,4.0106,1.429,LMO-LNO,SNL_LMO-LNO_50SOC_b
466.0,38.332,4.0082,1.466,LMO-LNO,SNL_LMO-LNO_50SOC_b
467.0,38.3,4.0083,1.458,LMO-LNO,SNL_LMO-LNO_50SOC_b
468.0,38.048,4.0068,1.477,LMO-LNO,SNL_LMO-LNO_50SOC_b
469.0,38.208,4.0088,1.502,LMO-LNO,SNL_LMO-LNO_50SOC_b
470.0,37.908,4.0102,1.502,LMO-LNO,SNL_LMO-LNO_50SOC_b
471.0,38.246,4.0094,1.558,LMO-LNO,SNL_LMO-LNO_50SOC_b
472.0,37.903,4.004,1.472,LMO-LNO,SNL_LMO-LNO_50SOC_b
473.0,37.82,4.0084,1.481,LMO-LNO,SNL_LMO-LNO_50SOC_b
474.0,38.483,4.0054,1.503,LMO-LNO,SNL_LMO-LNO_50SOC_b
475.0,38.885,4.0109,1.451,LMO-LNO,SNL_LMO-LNO_50SOC_b
476.0,38.446,4.0052,1.464,LMO-LNO,SNL_LMO-LNO_50SOC_b
477.0,38.301,4.008,1.532,LMO-LNO,SNL_LMO-LNO_50SOC_b
478.0,38.323,4.0069,1.488,LMO-LNO,SNL_LMO-LNO_50SOC_b
479.0,38.585,4.0051,1.567,LMO-LNO,SNL_LMO-LNO_50SOC_b
480.0,39.009,4.011,1.478,LMO-LNO,SNL_LMO-LNO_50SOC_b
481.0,38.005,4.0042,1.475,LMO-LNO,SNL_LMO-LNO_50SOC_b
482.0,38.965,4.003,1.506,LMO-LNO,SNL_LMO-LNO_50SOC_b
483.0,38.593,4.0068,1.517,LMO-LNO,SNL_LMO-LNO_50SOC_b
484.0,38.005,4.006,1.444,LMO-LNO,SNL_LMO-LNO_50SOC_b
485.0,38.551,4.0053,1.524,LMO-LNO,SNL_LMO-LNO_50SOC_b
486.0,38.312,4.0063,1.481,LMO-LNO,SNL_LMO-LNO_50SOC_b
487.0,38.808,4.0069,1.553,LMO-LNO,SNL_LMO-LNO_50SOC_b
488.0,38.471,4.0039,1.528,LMO-LNO,SNL_LMO-LNO_50SOC_b
489.0,38.966,4.0029,1.55,LMO-LNO,SNL_LMO-LNO_50SOC_b
490.0,38.743,4.0033,1.453,LMO-LNO,SNL_LMO-LNO_50SOC_b
491.0,38.886,4.0036,1.484,LMO-LNO,SNL_LMO-LNO_50SOC_b
492.0,38.71,4.001,1.486,LMO-LNO,SNL_LMO-LNO_50SOC_b
493.0,38.687,4.0055,1.433,LMO-LNO,SNL_LMO-LNO_50SOC_b
494.0,39.053,4.0026,1.504,LMO-LNO,SNL_LMO-LNO_50SOC_b
495.0,38.419,4.0011,1.495,LMO-LNO,SNL_LMO-LNO_50SOC_b
496.0,38.968,4.0021,1.454,LMO-LNO,SNL_LMO-LNO_50SOC_b
497.0,38.674,3.9995,1.427,LMO-LNO,SNL_LMO-LNO_50SOC_b
498.0,39.214,3.9998,1.505,LMO-LNO,SNL_LMO-LNO_50SOC_b
499.0,38.936,4.0004,1.476,LMO-LNO,SNL_LMO-LNO_50SOC_b
500.0,39.887,4.0004,1.467,LMO-LNO,SNL_LMO-LNO_50SOC_b
501.0,38.438,3.9987,1.439,LMO-LNO,SNL_LMO-LNO_50SOC_b
502.0,39.197,3.9906,1.466,LMO-LNO,SNL_LMO-LNO_50SOC_b
503.0,39.755,3.9951,1.424,LMO-LNO,SNL_LMO-LNO_50SOC_b
504.0,38.142,4.0007,1.5,LMO-LNO,SNL_LMO-LNO_50SOC_b
505.0,38.318,3.9994,1.442,LMO-LNO,SNL_LMO-LNO_50SOC_b
506.0,39.295,3.9994,1.521,LMO-LNO,SNL_LMO-LNO_50SOC_b
507.0,38.545,3.9993,1.413,LMO-LNO,SNL_LMO-LNO_50SOC_b
508.0,39.619,3.9936,1.576,LMO-LNO,SNL_LMO-LNO_50SOC_b
509.0,38.956,3.9941,1.498,LMO-LNO,SNL_LMO-LNO_50SOC_b
510.0,39.418,3.9941,1.461,LMO-LNO,SNL_LMO-LNO_50SOC_b
511.0,39.518,3.9956,1.509,LMO-LNO,SNL_LMO-LNO_50SOC_b
512.0,38.654,3.9957,1.5,LMO-LNO,SNL_LMO-LNO_50SOC_b
513.0,39.423,3.9969,1.488,LMO-LNO,SNL_LMO-LNO_50SOC_b
514.0,39.299,3.9964,1.45,LMO-LNO,SNL_LMO-LNO_50SOC_b
515.0,39.387,3.9961,1.509,LMO-LNO,SNL_LMO-LNO_50SOC_b
516.0,39.222,3.9962,1.528,LMO-LNO,SNL_LMO-LNO_50SOC_b
517.0,39.611,3.995,1.515,LMO-LNO,SNL_LMO-LNO_50SOC_b
518.0,39.389,3.9936,1.582,LMO-LNO,SNL_LMO-LNO_50SOC_b
519.0,39.666,3.9948,1.458,LMO-LNO,SNL_LMO-LNO_50SOC_b
520.0,39.374,3.9978,1.519,LMO-LNO,SNL_LMO-LNO_50SOC_b
521.0,39.282,3.9917,1.587,LMO-LNO,SNL_LMO-LNO_50SOC_b
522.0,40.152,3.9961,1.47,LMO-LNO,SNL_LMO-LNO_50SOC_b
523.0,39.33,3.9967,1.518,LMO-LNO,SNL_LMO-LNO_50SOC_b
524.0,39.578,3.9957,1.467,LMO-LNO,SNL_LMO-LNO_50SOC_b
525.0,40.47,3.993,1.52,LMO-LNO,SNL_LMO-LNO_50SOC_b
526.0,39.514,3.9885,1.514,LMO-LNO,SNL_LMO-LNO_50SOC_b
527.0,40.157,3.9931,1.499,LMO-LNO,SNL_LMO-LNO_50SOC_b
528.0,39.436,3.9921,1.449,LMO-LNO,SNL_LMO-LNO_50SOC_b
529.0,39.963,3.9916,1.54,LMO-LNO,SNL_LMO-LNO_50SOC_b
530.0,40.144,3.9847,1.481,LMO-LNO,SNL_LMO-LNO_50SOC_b
531.0,40.768,3.9877,1.512,LMO-LNO,SNL_LMO-LNO_50SOC_b
532.0,39.893,3.9895,1.448,LMO-LNO,SNL_LMO-LNO_50SOC_b
533.0,40.089,3.9904,1.46,LMO-LNO,SNL_LMO-LNO_50SOC_b
534.0,39.958,3.9962,1.492,LMO-LNO,SNL_LMO-LNO_50SOC_b
535.0,40.048,3.9861,1.527,LMO-LNO,SNL_LMO-LNO_50SOC_b
536.0,40.41,3.9865,1.608,LMO-LNO,SNL_LMO-LNO_50SOC_b
537.0,40.047,3.9916,1.498,LMO-LNO,SNL_LMO-LNO_50SOC_b
538.0,39.946,3.9849,1.477,LMO-LNO,SNL_LMO-LNO_50SOC_b
539.0,40.323,3.9847,1.443,LMO-LNO,SNL_LMO-LNO_50SOC_b
540.0,40.936,3.9961,1.827,LMO-LNO,SNL_LMO-LNO_50SOC_b
541.0,41.467,3.9996,2.153,LMO-LNO,SNL_LMO-LNO_50SOC_b
542.0,40.041,3.9813,2.8,LMO-LNO,SNL_LMO-LNO_50SOC_b
543.0,39.998,3.9801,3.235,LMO-LNO,SNL_LMO-LNO_50SOC_b
544.0,40.992,3.985,3.91,LMO-LNO,SNL_LMO-LNO_50SOC_b
545.0,41.334,3.9681,4.447,LMO-LNO,SNL_LMO-LNO_50SOC_b
546.0,41.802,3.9241,4.465,LMO-LNO,SNL_LMO-LNO_50SOC_b
547.0,42.531,3.9064,4.58,LMO-LNO,SNL_LMO-LNO_50SOC_b
548.0,42.605,3.8944,5.177,LMO-LNO,SNL_LMO-LNO_50SOC_b
549.0,44.362,3.8784,5.647,LMO-LNO,SNL_LMO-LNO_50SOC_b
550.0,45.851,3.8676,6.158,LMO-LNO,SNL_LMO-LNO_50SOC_b
551.0,47.364,3.8746,6.594,LMO-LNO,SNL_LMO-LNO_50SOC_b
552.0,48.188,3.8563,6.832,LMO-LNO,SNL_LMO-LNO_50SOC_b
553.0,48.552,3.8319,7.64,LMO-LNO,SNL_LMO-LNO_50SOC_b
554.0,48.568,3.8034,8.151,LMO-LNO,SNL_LMO-LNO_50SOC_b
555.0,51.075,3.7837,8.833,LMO-LNO,SNL_LMO-LNO_50SOC_b
556.0,51.718,3.7708,9.108,LMO-LNO,SNL_LMO-LNO_50SOC_b
557.0,53.108,3.738,9.383,LMO-LNO,SNL_LMO-LNO_50SOC_b
558.0,53.828,3.712,9.429,LMO-LNO,SNL_LMO-LNO_50SOC_b
559.0,55.663,3.6725,9.847,LMO-LNO,SNL_LMO-LNO_50SOC_b
560.0,57.118,3.6253,10.206,LMO-LNO,SNL_LMO-LNO_50SOC_b
561.0,60.012,3.5872,10.782,LMO-LNO,SNL_LMO-LNO_50SOC_b
562.0,61.417,3.549,11.394,LMO-LNO,SNL_LMO-LNO_50SOC_b
563.0,62.964,3.5296,11.801,LMO-LNO,SNL_LMO-LNO_50SOC_b
564.0,65.965,3.4984,12.147,LMO-LNO,SNL_LMO-LNO_50SOC_b
565.0,68.371,3.4595,12.701,LMO-LNO,SNL_LMO-LNO_50SOC_b
566.0,71.659,3.4196,13.277,LMO-LNO,SNL_LMO-LNO_50SOC_b
567.0,73.739,3.376,13.818,LMO-LNO,SNL_LMO-LNO_50SOC_b
568.0,75.583,3.3344,14.125,LMO-LNO,SNL_LMO-LNO_50SOC_b
569.0,81.181,3.2822,14.733,LMO-LNO,SNL_LMO-LNO_50SOC_b
570.0,92.262,3.1426,16.233,LMO-LNO,SNL_LMO-LNO_50SOC_b
571.0,105.967,2.952,17.733,LMO-LNO,SNL_LMO-LNO_50SOC_b
572.0,118.917,2.7031,19.233,LMO-LNO,SNL_LMO-LNO_50SOC_b
573.0,134.069,2.5146,20.733,LMO-LNO,SNL_LMO-LNO_50SOC_b
574.0,147.3,2.2932,22.233,LMO-LNO,SNL_LMO-LNO_50SOC_b
575.0,159.435,2.1293,23.733,LMO-LNO,SNL_LMO-LNO_50SOC_b
576.0,172.713,2.0033,25.233,LMO-LNO,SNL_LMO-LNO_50SOC_b
577.0,188.891,1.8899,26.733,LMO-LNO,SNL_LMO-LNO_50SOC_b
578.0,204.115,1.8122,28.233,LMO-LNO,SNL_LMO-LNO_50SOC_b
579.0,218.555,1.6604,29.733,LMO-LNO,SNL_LMO-LNO_50SOC_b
580.0,233.873,1.564,30.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
581.0,248.47,1.3413,30.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
582.0,260.087,1.1775,30.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
583.0,274.946,1.0265,30.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
584.0,290.52,0.9422,30.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
585.0,306.218,0.8525,30.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
586.0,310.0,0.7266,30.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
587.0,310.0,0.4942,30.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
588.0,310.0,0.4104,30.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
589.0,310.0,0.3613,30.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
590.0,310.0,0.3337,30.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
591.0,310.0,0.1848,30.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
592.0,310.0,0.0904,30.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
593.0,310.0,0.0,30.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
594.0,310.0,0.0,30.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
595.0,310.0,0.0,30.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
596.0,310.0,0.0,30.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
597.0,310.0,0.0,30.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
598.0,310.0,0.0,30.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
599.0,310.0,0.0,30.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
600.0,336.243,0.0017,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
601.0,335.527,0.0029,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
602.0,330.118,0.0027,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
603.0,328.513,0.0044,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
604.0,325.888,0.0048,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
605.0,322.922,0.0045,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
606.0,320.228,0.0046,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
607.0,320.694,0.0044,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
608.0,315.86,0.0035,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
609.0,314.54,0.0049,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
610.0,313.603,0.0051,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
611.0,309.747,0.0049,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
612.0,307.416,0.0052,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
613.0,304.467,0.0054,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
614.0,302.832,0.0051,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
615.0,299.582,0.0068,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
616.0,301.82,0.0056,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
617.0,293.692,0.0046,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
618.0,293.27,0.0055,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
619.0,292.173,0.0057,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
620.0,289.958,0.005,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
621.0,286.694,0.005,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
622.0,282.595,0.0038,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
623.0,281.218,0.0046,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
624.0,281.213,0.0052,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
625.0,276.047,0.0037,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
626.0,277.779,0.0009,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
627.0,276.615,0.0,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
628.0,274.053,0.0,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
629.0,272.387,0.0032,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
630.0,265.445,0.0039,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
631.0,264.199,0.0043,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
632.0,264.674,0.0045,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
633.0,261.704,0.0052,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
634.0,259.002,0.0065,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
635.0,258.679,0.0051,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
636.0,259.818,0.005,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
637.0,258.436,0.0062,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
638.0,252.54,0.0061,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
639.0,252.096,0.0077,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
640.0,250.762,0.0079,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
641.0,248.013,0.0078,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
642.0,248.49,0.0078,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
643.0,244.175,0.0072,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
644.0,242.186,0.0058,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
645.0,240.154,0.0073,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
646.0,239.246,0.008,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
647.0,234.129,0.0086,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
648.0,235.909,0.0081,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
649.0,234.74,0.0076,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
650.0,229.613,0.0086,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
651.0,231.508,0.0082,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
652.0,228.052,0.0068,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
653.0,228.207,0.0084,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
654.0,226.56,0.007,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
655.0,224.989,0.0069,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
656.0,224.357,0.0076,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
657.0,217.004,0.0081,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
658.0,218.411,0.0067,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
659.0,218.081,0.0071,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
660.0,214.362,0.0078,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
661.0,216.439,0.0078,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
662.0,212.477,0.0069,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
663.0,213.813,0.0053,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
664.0,212.378,0.0052,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
665.0,209.158,0.0035,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
666.0,207.613,0.0041,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
667.0,204.371,0.0046,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
668.0,205.064,0.0039,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
669.0,204.779,0.0017,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
670.0,202.595,0.0034,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
671.0,202.824,0.0038,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
672.0,198.812,0.0031,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
673.0,197.421,0.0037,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
674.0,195.287,0.0044,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
675.0,198.331,0.0044,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
676.0,191.759,0.003,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
677.0,193.596,0.003,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
678.0,192.412,0.0024,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
679.0,191.02,0.0023,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
680.0,187.362,0.0019,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
681.0,185.363,0.0038,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
682.0,185.722,0.0045,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
683.0,183.779,0.0034,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
684.0,182.962,0.0045,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
685.0,181.27,0.0037,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
686.0,181.033,0.0042,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
687.0,182.023,0.0045,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
688.0,179.293,0.0052,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
689.0,175.376,0.0043,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
690.0,174.267,0.0029,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
691.0,175.884,0.0032,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
692.0,173.617,0.0006,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
693.0,175.398,0.0,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
694.0,174.219,0.0,0.0,LMO-LNO,SNL_LMO-LNO_50SOC_b
